incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
2127374,2021-09-28,Illinois,Chicago,6500 block of S Calumet Ave,1,3,https://www.gunviolencearchive.org/incident/2127374,2021,09-2021
2126747,2021-09-27,New York,New York (Manhattan),3964 10th Ave,0,5,https://www.gunviolencearchive.org/incident/2126747,2021,09-2021
2126450,2021-09-27,Illinois,Chicago,826 N Ridgeway Ave,1,3,https://www.gunviolencearchive.org/incident/2126450,2021,09-2021
2125790,2021-09-26,Illinois,Chicago,800 block of S Albany Ave,0,6,https://www.gunviolencearchive.org/incident/2125790,2021,09-2021
2125953,2021-09-26,California,Oakland,1400 block of 8th Ave,0,4,https://www.gunviolencearchive.org/incident/2125953,2021,09-2021
2126261,2021-09-26,Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,https://www.gunviolencearchive.org/incident/2126261,2021,09-2021
2125613,2021-09-25,New York,Utica,800 block of Mohawk St,0,4,https://www.gunviolencearchive.org/incident/2125613,2021,09-2021
2125444,2021-09-25,Tennessee,Athens,Co Rd 60,4,1,https://www.gunviolencearchive.org/incident/2125444,2021,09-2021
2126241,2021-09-25,Tennessee,Chattanooga,1124 Grove St,2,5,https://www.gunviolencearchive.org/incident/2126241,2021,09-2021
2125227,2021-09-25,California,Riverside,6000 Block of Mariposa Ave,0,6,https://www.gunviolencearchive.org/incident/2125227,2021,09-2021
2124396,2021-09-24,South Carolina,Aiken,749 Silver Bluff Rd,4,1,https://www.gunviolencearchive.org/incident/2124396,2021,09-2021
2124887,2021-09-24,California,Los Angeles,11600 block of Willowbrook Ave,0,4,https://www.gunviolencearchive.org/incident/2124887,2021,09-2021
2123395,2021-09-23,Tennessee,Collierville,240 New Byhalia Rd,2,14,https://www.gunviolencearchive.org/incident/2123395,2021,09-2021
2123301,2021-09-23,Pennsylvania,Philadelphia,38th St and Aspen St,0,4,https://www.gunviolencearchive.org/incident/2123301,2021,09-2021
2122565,2021-09-22,North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,https://www.gunviolencearchive.org/incident/2122565,2021,09-2021
2121381,2021-09-21,District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,https://www.gunviolencearchive.org/incident/2121381,2021,09-2021
2120940,2021-09-20,Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,https://www.gunviolencearchive.org/incident/2120940,2021,09-2021
2121031,2021-09-20,Missouri,Saint Louis,2000 block of St Charles St,1,3,https://www.gunviolencearchive.org/incident/2121031,2021,09-2021
2119583,2021-09-19,New York,Rochester,300 block of Driving Park Ave,2,2,https://www.gunviolencearchive.org/incident/2119583,2021,09-2021
2119701,2021-09-19,Florida,Miami,14900 block of Pierce St,0,4,https://www.gunviolencearchive.org/incident/2119701,2021,09-2021
2119736,2021-09-19,California,Oakland,300 block of 17th St,1,3,https://www.gunviolencearchive.org/incident/2119736,2021,09-2021
2119745,2021-09-19,Texas,Dallas,100 block of N Malcolm X Blvd,2,4,https://www.gunviolencearchive.org/incident/2119745,2021,09-2021
2119609,2021-09-19,Illinois,Chicago,900 block of N Massasoit Ave,0,5,https://www.gunviolencearchive.org/incident/2119609,2021,09-2021
2119950,2021-09-19,South Carolina,Yemassee,145 Yemassee Hwy,1,7,https://www.gunviolencearchive.org/incident/2119950,2021,09-2021
2119470,2021-09-18,New York,Bronx,Teller Ave and E 172nd St,1,3,https://www.gunviolencearchive.org/incident/2119470,2021,09-2021
2119101,2021-09-18,Illinois,Danville,3164 E Main St,2,2,https://www.gunviolencearchive.org/incident/2119101,2021,09-2021
2119478,2021-09-18,Louisiana,Opelousas,500 block of Sapphire St,0,5,https://www.gunviolencearchive.org/incident/2119478,2021,09-2021
2118451,2021-09-17,Georgia,Augusta,519 Broad St,0,4,https://www.gunviolencearchive.org/incident/2118451,2021,09-2021
2116343,2021-09-14,Maryland,Baltimore,1700 block of N Milton Ave,0,4,https://www.gunviolencearchive.org/incident/2116343,2021,09-2021
2116205,2021-09-14,Ohio,Cleveland,2747 Cedar Ave,0,6,https://www.gunviolencearchive.org/incident/2116205,2021,09-2021
